	filename	st_time	label	type
107283	X7_RRq5pup8	111	5	train
66778	J3gUFQVZ19M	353	5	train
125084	cCx8oFETyDQ	7	5	train
152548	lkwKeEDrYvU	18	5	train
11347	21e3U3XCHxg	2	5	train
6918	0ngvZXYdmdI	1	5	train
126875	cpar6Rwcnow	116	5	train
184414	xz4maaqx3cA	29	5	train
37640	9tiBdnAIAlE	109	5	train
107553	XCmYHb9lbv4	4	5	train
135303	fls3FMeD8GA	69	5	train
158136	nf7vVd_d9tk	1	5	train
159132	o0IPhJUrZ2E	314	5	train
177472	vHdkiUgrvs4	9	5	train
80090	NYXin3cE59s	7	5	train
159988	oL21F7QKB1M	381	5	train
77344	M_o30jDHaVA	22	5	train
5499	0QnlUPpLxFc	7	5	train
167811	r9H1qu1KNck	242	5	train
173784	tfMBn3nbECc	154	5	train
16939	3ZYyx3HC1sk	93	5	train
110637	YGC-zAX2e2s	212	5	train
41307	AzvW5UpaFik	4	5	train
76982	MT6Odyb4acA	64	5	train
147098	js4cEuTNQr4	9	5	train
110414	YBAW3REig3A	32	5	train
38623	ABVAPPVCg9E	42	5	train
159131	o0IPhJUrZ2E	195	5	train
106131	WjKNQTlarcQ	107	5	train
134493	fV0Q9CPDzY4	155	5	train
21613	4wvJz6iN_xg	171	5	train
66104	IqVYIkNUZR0	316	5	train
99458	ULP7hs0gYRU	396	5	train
22361	59cVKgDihMc	26	5	train
128241	dKJfadP2fjE	2	5	train
47733	Cy2akN2bTX4	31	5	train
16296	3OIlwB5NW3Q	63	5	train
800	-Bsui7DT3Us	78	5	train
154641	mSLcJ6S5w1U	68	5	train
79506	NKQuIXdTcu0	68	5	train
152895	lrXm7xnGSWw	21	5	train
49261	DS-2gDqsYBo	22	5	train
186543	ykKJDDhiKAY	35	5	train
15497	39pxYm1HEpg	33	5	train
10347	1jxftF_wSP4	76	5	train
145623	jKwVA6rRES4	138	5	train
124026	bpNlAEmVUxA	2	5	train
57579	G3X_xSGkpss	409	5	train
170237	s3mMS5CqgL0	153	5	train
83490	Ok6fTf643sw	93	5	train
38037	A0tXM5fSFrw	62	5	train
137705	g_luGNfSSdY	29	5	train
167676	r5h__Ct_hGI	71	5	train
63717	I5TzkTfbxuU	174	5	train
128753	dVRhRzE_AkQ	143	5	train
28021	6qVunVatSig	495	5	train
14314	2raoaApPfh0	6	5	train
71525	KbqYB8Xn27g	406	5	train
186259	ye9s1GrJJjQ	194	5	train
49755	Da1GrisEsuM	282	5	train
112800	Z-NEKBwTQ4s	0	6	train
47000	CjBEYyY_zAo	100	6	train
151045	lEC-p5aQWFw	440	6	train
32206	88J9comkYzY	40	6	train
63083	Hte37mQzkKE	1	6	train
28127	6sQnZuxAAN0	30	6	train
66196	IsgMzf4UNsc	0	6	train
46391	CZ-cU-ZWqjY	80	6	train
157297	nNSe5R8cP2g	31	6	train
2084	-XbCC_UocHE	0	6	train
158367	nkIAYQTQpx0	32	6	train
187197	yylAGpmPt4U	20	6	train
116802	_OLtKOPyOF4	30	6	train
75614	LzfLw0pVyTc	240	6	train
137158	gPTgCb8JWO8	10	6	train
26898	6WKXaNiiW5Y	30	6	train
21604	4wr08-aRjSM	580	6	train
71304	KYcf01DDpaM	300	6	train
97048	TUMoTjRKVgc	40	6	train
105989	WgWI0wHObJ0	254	6	train
174415	tuTAf1r8rsQ	20	6	train
40425	AhxTt62ITis	166	6	train
16822	3XfNuEVynXM	30	6	train
103057	VfaMIajgooQ	0	6	train
55230	FHcO1-1TOvU	0	6	train
87312	Q2IuMhnpClw	50	6	train
97522	TdfcquNaufw	30	6	train
24112	5gEcPYNWpcg	0	6	train
29582	7ILI_yzlfBM	10	6	train
78053	Mq5E-QFE2Sg	200	6	train
50541	DnpStfM2SYU	332	6	train
99645	UPciUiZ9EDQ	40	6	train
160033	oLpSUt5ddxM	40	6	train
57272	FyI8cAF74Yw	410	6	train
83203	Oe6erT9TAGA	70	6	train
4734	0C_OWfuixCI	30	6	train
85005	PGs01g-0X2o	10	6	train
111312	YUp9yrw4tB4	30	6	train
129166	ddSJDyfFgnE	0	6	train
34684	8weZUFLXNnE	20	6	train
53305	EeQP9JFce8A	80	6	train
46687	Cdt_IONjSDQ	0	6	train
56009	FY856CPOU9I	0	6	train
64174	IEL_tTYEDeQ	120	6	train
116503	_H5T-oEdU0s	510	6	train
66068	Iptuyr30Q2w	200	6	train
187494	z55l9ypvST0	30	6	train
56996	Fs9hw3KCxfI	80	6	train
150196	kwk5OmuxI0I	0	6	train
110361	YAAP746_lYU	10	6	train
69423	JvtJafePL0E	100	6	train
153535	m3UMT769EHY	240	6	train
39471	ARIVxBOc0BQ	80	6	train
183134	xYpIhijJUB4	70	6	train
11833	29leW_wEi2E	7	6	train
113535	ZFGu9VHfJTQ	10	6	train
129976	dvJ2ye53H5o	90	6	train
156025	mwS1cxpwQF8	20	6	train
143448	iYxMhVSOC9Y	30	6	train
166059	qVGlYa8mwVk	0	6	train
112754	YzE7GTQrnws	30	6	train
87563	Q8FKVbSktX0	10	6	train
169941	rwnEwt0E15M	50	6	train
135587	fs3mGmGzKBQ	150	6	train
90913	RJgZGJ1AdMw	30	6	train
165667	qM4htNJL-iw	140	6	train
186009	yZZFDWkYJYs	16	6	train
171623	sg_xmf4UTNI	64	6	train
15281	36AsCpqS3z0	30	6	train
144385	itH-fbb9Ook	250	6	train
121894	b65Q_air6cA	34	6	train
5136	0KKo3j---_o	0	6	train
56269	FcuBYdMGNno	0	6	train
62468	HgcTrJd9B_Q	80	6	train
18606	43JnjVglpjg	9	6	train
49276	DSOadme3cM8	40	6	train
70688	KMQiCdZaMys	30	6	train
157084	nI_7Hwh0A7A	100	6	train
105431	WW9z5D-_2Zw	0	6	train
15689	3DMijw9ZZ4w	10	6	train
34253	8n2pwI4GzMk	30	6	train
126079	cYvn4bQ3jBU	30	6	train
17756	3oKTCG7MxRg	260	6	train
169952	rx9Sarky2d8	50	6	train
157916	naJ9T9G4aZc	4	6	train
187846	zCgUuKPj684	230	6	train
186786	yqVb2fK60Yw	30	6	train
145654	jLgjL6sHpzk	30	6	train
44844	C5AyQAxboFg	30	6	train
178404	vmSii3ZY-E4	30	6	train
154914	mYZG7Y1-kNw	10	6	train
133874	fHaQPHCjyfA	30	6	train
161887	p-Lxs6XQ3kw	580	6	train
158540	nnpIqJ0V2V0	39	6	train
137410	gUJHdOEMs2U	10	6	train
142539	iE8PXIdYg4U	10	6	train
121893	b65Q_air6cA	19	6	train
25643	66vJUlO53yo	20	6	train
71971	KlHk6IQ5Zmk	10	6	train
137501	gWMWteRIgiw	40	6	train
187440	z4-jRznIgEs	0	6	train
63177	HvgTs84r7pM	100	6	train
180338	w_KXH0Q8iJY	123	6	train
105988	WgWI0wHObJ0	30	6	train
57538	G2lWsGPUpZ4	17	6	train
146983	jpDW0fGDjGo	210	6	train
79937	NV7v0bMgIu0	500	6	train
158338	njogC9sAM9g	73	6	train
46970	Ci_7GeQMBAo	76	6	train
66267	Itt-b2w7xLs	30	6	train
119580	aKRSM_r4TR4	289	6	train
82529	OP4mg83ynII	240	6	train
171303	sY7MyLhGxSI	0	6	train
30925	7hszuEJGCZQ	30	6	train
48436	DB5yX-AzF8Y	30	6	train
15631	3CTaqm5Zoak	530	6	train
153441	m1Xn9aqW1z8	580	6	train
103722	VuGWPwqV60I	110	6	train
157124	nJtrlhPBJpk	150	6	train
142106	i4UaxcM1EGk	2	6	train
17748	3o7ZM6B3YxU	30	6	train
84309	P1aVPodZ6Z8	0	6	train
168426	rMdl0_OcYQw	30	6	train
58911	GWrw5e811fc	408	7	train
12063	2ELkhLI_W4U	380	7	train
106253	Wlb_LCZNd0o	37	7	train
17234	3dL9MSgUA_U	77	7	train
129385	di01T0hGboU	51	7	train
65355	IbJaOn7K7bM	426	7	train
7657	108qZg_tnpM	95	7	train
138453	gpqerD-h7hI	176	7	train
1600	-PQLbdILaSU	180	7	train
145594	jKQS_enTDlk	4	7	train
12256	2HxFyIfczx4	150	7	train
144097	inRKgjIVxgY	0	7	train
110644	YGRMI7dqCUs	1	7	train
43589	BgjCl_aZeW8	35	7	train
41750	B7WOw-sC9yo	179	7	train
130392	e4mvDs1wOdo	241	7	train
106464	WqNKFkOEBpw	558	7	train
113003	Z3sQXcL5P7U	3	7	train
82955	OYvWBKV5sTk	78	7	train
157288	nNFvAUX5_kA	315	7	train
132558	epc0Q2qwVng	121	7	train
160786	obsANt_GEXw	241	7	train
19138	4C9ZU-FTP0E	151	7	train
74612	LeLcaNl7Idk	35	7	train
2852	-j3BI_xHNcM	162	7	train
82992	OZqqU3TfgSI	224	7	train
128533	dQsSsQvx4uU	334	7	train
73724	LMO4xIuCyVI	29	7	train
37585	9sM6SaaMXko	130	7	train
63374	Hzj5Ha_6d8E	43	7	train
179936	wQYPBvpW2CA	104	7	train
117777	_janrdLvrQU	510	7	train
30902	7hN_mGA5fgE	100	7	train
160893	oeQUygcrUQc	41	7	train
73483	LHD4_yOVbGA	24	7	train
15065	33GGsS4poqs	112	7	train
169623	robOTh3vQsI	93	7	train
47324	CpiDw7Fd8Y0	27	7	train
57497	G1tPe2TZimA	40	7	train
132605	eqXtmUZiZGk	265	7	train
115121	ZnVnUZEvWbw	121	7	train
55449	FMN4CgE8VUI	197	7	train
173389	tWipfaE_QPw	406	7	train
47444	Cra8E231E9U	31	7	train
77116	MVoRlYH9ksY	122	7	train
138182	gkMHLv6DFPk	98	7	train
16533	3SdWgJqY6Gg	36	7	train
144935	j4o-egZNalI	10	7	train
95274	SqNZnDJKlQU	65	7	train
81620	O5VxE5NNcQg	151	7	train
133694	fDm0QzUKKaU	162	7	train
4350	05yp525S8ww	214	7	train
138454	gpqerD-h7hI	197	7	train
129859	dsl3naGEjr0	102	7	train
91837	RbuH8qALnhI	21	7	train
131453	eSAlPrmWYKY	32	7	train
108374	XUciMUZmSLQ	20	7	train
107050	X2E1gLE0ngk	120	7	train
30034	7RLMw9d0rqE	232	7	train
111819	YeG99oEIPEQ	93	7	train
163821	pi-oIIqZAAg	50	7	train
25130	5zYxQODwS-I	182	7	train
35619	9EY0LEyfViY	37	7	train
174901	u52h--99Umg	83	7	train
122826	bP8cuWPLxn8	171	7	train
151503	lO5MZAWgXYo	331	7	train
154151	mHAhfX7iRjs	51	7	train
109717	XxTpQN2yiE4	164	7	train
18314	3yWTL4czTuA	231	7	train
179122	w8FR4JFtgNU	51	7	train
99901	UV545dLbfCg	81	7	train
103583	VrA0wG7iyuM	0	7	train
119904	aRgu2m5FHiI	247	7	train
170035	rz5iwm_3c2k	134	7	train
142442	iBo9d6DtHxA	113	7	train
188869	z_MXeBIMCBw	144	7	train
35807	9IH5iX6MMOo	48	7	train
154708	mTtxVq6TFHk	3	7	train
163342	pXDuDCLxkU4	106	7	train
9203	1RW2ts9tx1I	92	7	train
166322	qaXMPeHaQsA	354	7	train
147177	jtezcjaJIrY	253	7	train
4356	060NbYoOAio	267	7	train
41033	Atuwz728lTU	50	7	train
165166	qB4yjg15gEY	52	7	train
74256	LY-8xdDnOvs	58	7	train
14195	2ouOhP9DceM	513	7	train
142532	iDumSS_KRJs	152	7	train
67610	JLYP1ibyi6U	3	7	train
183938	xoNHXPdfU1o	127	7	train
79311	NGS3tfv52PQ	310	7	train
9292	1T7eo38MxqA	40	7	train
170116	s12exp6Lhew	98	7	train
118613	a0KjhSKQOFQ	306	7	train
13171	2XIZbWByrgQ	110	7	train
186586	ylCYYWAxGy8	72	7	train
180472	wc52ZS7k2eo	373	7	train
150867	l9XVwgwwRto	126	7	train
159705	oDksM4kiDUQ	25	7	train
150067	ku0xwp82_dQ	107	7	train
141300	hogsqoh6HwE	56	7	train
94829	SgRfhDSNZI8	19	7	train
55739	FSSlL0-7Wok	225	7	train
64693	IO3hl5gAqkE	183	7	train
147188	jtupS6yu-5E	101	7	train
36580	9Z-cXwVmtkE	55	7	train
115076	ZmLbwN2AkYg	238	7	train
95286	SqZhEiFNHAM	71	7	train
125989	cX-DtH2LWis	57	7	train
19731	4Ng3xl55r5g	31	7	train
150068	ku0xwp82_dQ	143	7	train
155591	mmLfCczuNYg	260	7	train
181375	ww2UcR2U__k	115	7	train
176291	uhCc_ALFhXM	319	7	train
115075	ZmLbwN2AkYg	145	7	train
17381	3gPXIaWxvcQ	28	7	train
137523	gWxRIRLZ5io	135	7	train
43975	Bo271H1XM40	230	7	train
76961	MSWbH1VzjXg	569	7	train
63744	I61-Ex5gx8k	41	7	train
151799	lVCjYE5d8cY	101	7	train
86905	PuGOy-NaFwo	37	7	train
79057	NB2xZTgEUVQ	268	7	train
98702	U3tMzMmM_RE	1	8	train
98434	TyhE7gxmmF0	100	8	train
118719	a2JOf0ybiGw	19	8	train
174372	ttTMcTWU2uc	47	8	train
71117	KUuO2p1yS6Q	7	8	train
31595	7wmONBGzlKs	220	8	train
87338	Q358iabDZ28	69	8	train
64282	IGikBxNZsf0	46	8	train
139816	hJMMa_k3bgE	3	8	train
98058	Tpj7nvjihzc	95	8	train
105675	WaF6QTafZec	19	8	train
140250	hT8NSavwBxE	33	8	train
134079	fLqKgbl9WyU	2	8	train
26760	6TJ4mjlhR2U	0	8	train
188225	zLbdeLf-SU0	81	8	train
23578	5XMs35xnGhY	0	8	train
184154	xtB9QJIJ_1M	37	8	train
118609	a09vpLhb9oM	18	8	train
34020	8hSEus9jvHc	171	8	train
110401	YArTjo-roUU	214	8	train
161142	okDBKldDBHA	0	8	train
81645	O5tFfyXqgjY	21	8	train
159261	o3I50XXC6E8	12	8	train
117196	_XXC2SjUqis	6	8	train
132893	ewzE-x82rqY	19	8	train
180801	wjAhH8Dkt1U	0	8	train
48396	DAZ-W7RP4N0	41	8	train
167968	rCsTXFZOSvA	121	8	train
103031	VewqzjStUzo	42	8	train
72655	L-EAZxnYi58	132	8	train
50088	DfWwTcayIv4	7	8	train
68296	JZd-EEa_IzI	64	8	train
160718	oaPm_ikIFPQ	39	8	train
23596	5Xgn3kh6V0Q	37	8	train
81774	O8PlK0ro26o	11	8	train
160719	oaPm_ikIFPQ	135	8	train
56107	FZwHVbB7CrQ	29	8	train
185383	yLMIDy43Gns	74	8	train
170014	ryZF6WeEHBk	78	8	train
123879	blsaYxUfSiY	12	8	train
169700	rqD_NXKOB2s	242	8	train
105373	WUfyVGUGIkg	55	8	train
6276	0bvgm0bORBA	21	8	train
60807	H8L51uh_dkI	448	8	train
67824	JPUmWOr-Th0	39	8	train
123104	bVegxsxkkxY	257	8	train
36077	9OcjdsNSKj8	242	8	train
88037	QJMrCI5UahM	4	8	train
59975	GrfmkuA8M5I	78	8	train
154255	mJmtX2nUTDI	3	8	train
84092	Ox2O7TbQ-WE	97	8	train
161143	okDBKldDBHA	29	8	train
68650	JfrS0Zyc09I	210	8	train
132548	epUJUjWQM-8	54	8	train
70258	KCox6h5JwHw	87	8	train
42507	BM4-IH7gGxQ	10	8	train
98892	U8wBI94MA44	14	8	train
145011	j6lxpSq5nHE	64	8	train
140251	hT8NSavwBxE	80	8	train
110567	YEecNedRlQY	76	8	train
6359	0dKrsUHcSbA	27	8	train
115497	ZveQR-rQ7Zw	84	8	train
24803	5sumS7_ogEw	34	8	train
40588	AkrxaFwDbmE	55	8	train
126092	cZH7eyQScdw	0	8	train
112454	Yt0NWVaqbFk	141	8	train
12486	2M9-tXoXTcg	14	8	train
77897	MmQbRaLKkNU	91	8	train
91362	RSrEgP7hMWo	37	8	train
36076	9OcjdsNSKj8	94	8	train
96870	TPMlTNQ6g9c	1	8	train
142792	iJm7ewh85Yg	119	8	train
90688	RF6Q9HNxcM0	100	8	train
24802	5sumS7_ogEw	3	8	train
118238	_t-Abwz6JG4	31	8	train
123716	biWk1rKGpgI	47	8	train
108879	Xf1Z3VwpnYQ	3	8	train
68122	JVy16xt5EkU	0	8	train
165574	qJsAJ0yRYuc	9	8	train
22575	5DM17LF3Nu8	4	8	train
62719	HlMnwIxk2aA	24	8	train
176830	uyKoX2d_3nQ	46	8	train
96965	TS0lC55BjNM	24	8	train
106969	X0UQrmbYGDo	115	8	train
98401	Ty-z2SgEEp0	56	8	train
115989	_5n_2ZFJFgg	75	8	train
120917	alsXujO7WBs	6	8	train
58738	GTNTgEhj6HQ	98	8	train
189330	zjsb0Xq9WmI	47	8	train
68390	JafJNj8G0us	81	8	train
46116	CTv3Xr4IMuo	115	8	train
89271	QlNZFq51RXs	4	8	train
170621	sE43rDto5uU	175	8	train
96322	TD06DQ8AO-A	3	8	train
185382	yLMIDy43Gns	24	8	train
74675	LfbLbrOMXhg	33	8	train
132836	evoTQV0R2Dw	16	8	train
168284	rJaN3qkVtKo	70	8	train
162227	p6tHU8xtQtI	42	8	train
110158	Y5o9zxjJ1fs	118	8	train
159260	o3I50XXC6E8	2	8	train
6360	0dKrsUHcSbA	135	8	train
162228	p6tHU8xtQtI	58	8	train
8511	1EubbOxODxk	15	8	train
78509	N-J_UL52_xs	16	8	train
42579	BNNAOfjxY3E	30	8	train
123880	blsaYxUfSiY	77	8	train
56685	FlKh9ywfT5k	396	8	train
83848	OrPCx5nC3UQ	109	8	train
184844	y8Vsv7S9hbA	2	8	train
168515	rOMPs1zM6PA	9	8	train
24959	5wAOKmplhNM	29	8	train
31433	7smSW2dZsYw	42	8	train
183970	xoxzeo0Of0g	479	8	train
39273	AN1nBeSm-DQ	34	8	train
59600	Gk3uD3mWva8	6	8	train
140263	hTPCnrEBoZk	41	8	train
142176	i60k4LXneng	3	8	train
45783	CNAsjF-sses	15	8	train
95760	T06jjjo2RT8	0	8	train
131375	eQnMW0bOd_U	37	8	train
71822	Khn1t3nt5UM	47	8	train
163989	ply9qfGhSkk	43	8	train
136969	gLO7QggdDzM	121	9	train
150671	l5SvEW53FQU	422	9	train
42498	BLvr90rJHE4	46	9	train
62806	HnIxZ8xC0Vg	300	9	train
87144	PzTmyzeekKc	43	9	train
75176	LqTZUgSifzc	30	9	train
4147	03Hgkn0DIA8	30	9	train
127442	d2nXElwUDv0	30	9	train
172727	tF1jc6uH49E	30	9	train
106636	WuR3W_T_1hA	20	9	train
50026	DeLWuWCLMMM	28	9	train
162953	pNxP3qPdzOc	420	9	train
30726	7e8tEbQAEco	0	9	train
140415	hWgBcD21hII	30	9	train
85875	P_XVyfJwsEU	30	9	train
51641	E83kwriPgW4	5	9	train
23420	5Unut8KldHk	30	9	train
132283	ejmarGGZ6a0	30	9	train
42279	BGrWWoQaNXA	30	9	train
187132	yxY9uC6cTxk	100	9	train
31146	7mxoNmYi22Q	30	9	train
74754	LhZAOIR90BM	30	9	train
40043	Ac17vTPGbl0	114	9	train
43379	BdDc-I0zUeU	75	9	train
54076	EtSJ8UWJ32M	30	9	train
4095	02YSivkSg5k	1	9	train
53235	Ed3jGddYKOI	33	9	train
110603	YFK6RwUBpHg	10	9	train
11419	22oPQ9HBJd0	3	9	train
127652	d7cRySoyhzM	30	9	train
32785	8JeMHUAwC5U	30	9	train
101813	V9pPEUa_Gvg	26	9	train
48502	DCIOwV5DRLo	10	9	train
53629	EkSuELnoKUo	0	9	train
121044	ao6-Npm2Cbw	30	9	train
6996	0pQkC6dLgLk	428	9	train
11420	22oPQ9HBJd0	28	9	train
84604	P8CQi4teroA	30	9	train
98530	U0S9HBJn-6s	30	9	train
66442	Iy4hpUAk6gc	30	9	train
111247	YTRts8VNYKc	30	9	train
149103	kZ5QIaQA2iI	145	9	train
77557	Me0_rzOpr-c	41	9	train
159766	oEd1m16Lls0	30	9	train
152025	l_8EfSqpmMM	30	9	train
72338	KtcaTFriCUI	30	9	train
132684	esfeE0r8HLQ	38	9	train
9572	1Y2IkZULXo8	11	9	train
80605	Njs1QZwQ5jM	21	9	train
56963	Fr_9CvC8Xxo	30	9	train
95365	Ss_hzGdITZ4	10	9	train
181602	x0H8kU-ozHg	9	9	train
154519	mP_MN28KoJM	14	9	train
106573	Wstre2qOk2o	160	9	train
35421	9AYvbeE11zU	142	9	train
4470	07m3-FOJQ-Q	10	9	train
123501	bdpav0rufzI	30	9	train
75569	LyhapayOx44	30	9	train
129098	dbxX_v6gqbk	119	9	train
41526	B2rNzjbgbDg	30	9	train
112325	YqFZPuHYG00	30	9	train
35253	97jQiCotPz4	6	9	train
133637	fCh5AmhdeKo	28	9	train
141950	i13woB5tvQE	30	9	train
89527	QqCNUSBVSDM	30	9	train
169346	rhRrboWtlH4	30	9	train
66249	ItVK0mSWRSY	30	9	train
15150	34PIIFialvk	21	9	train
145358	jEMezlyi6cw	30	9	train
150670	l5SvEW53FQU	146	9	train
110901	YLk4YOa6Mdg	17	9	train
111898	Yg2SDVtnPeY	30	9	train
87143	PzTmyzeekKc	15	9	train
98009	Tp-YuLjAiK0	30	9	train
184212	xuAegWdNRko	231	9	train
103167	VhiR2tFeNkg	6	9	train
23115	5OpofS7t6rc	30	9	train
146755	jkP5t6hSz4E	21	9	train
174497	twOUIlaeVm8	30	9	train
159580	oAf0nhXzbXM	0	9	train
28850	75AGRU0qxD0	46	9	train
8895	1MMh5GpXplE	30	9	train
146644	jhnDkvyOIPg	30	9	train
122432	bHGq3avU8Sw	2	9	train
154191	mHnvikXi1HI	30	9	train
189883	zwOBqeFTgiU	30	9	train
164718	q0neRzBlPf8	30	9	train
16702	3VUEqSpFZu0	30	9	train
37469	9pm6GhEiWvs	30	9	train
28822	74kOgbPQ7LI	71	9	train
74360	LZvjxg0CKb4	30	9	train
92931	S-eskgisr-Q	83	9	train
58899	GWg7TQYUHFo	30	9	train
175762	uQVlRLSUDcM	30	9	train
96069	T75Cfe-iFGs	56	9	train
48682	DG9VFOlPvfY	150	9	train
183929	xoIJFqxONr0	20	9	train
76374	MFaRhAq2JLw	10	9	train
51921	ECpqsIAA1OE	5	9	train
152969	ltSU9tLKl0I	30	9	train
35420	9AYvbeE11zU	112	9	train
40042	Ac17vTPGbl0	102	9	train
142236	i7OFKaVw_zM	30	9	train
161541	ostd6VihluM	30	9	train
90705	RFTnvHzf_64	0	9	train
136022	g0K3FVDsnDY	2	9	train
124281	bvuN0ay45nQ	30	9	train
9573	1Y2IkZULXo8	30	9	train
12198	2GtnX51t29o	30	9	train
62042	HZ3vbhtMGRA	36	9	train
124130	bsIZ7MScbjA	1	9	train
26001	6DLN8tVcGuE	30	9	train
42285	BGxO2zGGWZE	30	9	train
57453	G11_iEsyjAc	28	9	train
6827	0lq5Oey7ChY	30	9	train
69632	K-ItwPSWo50	53	9	train
10634	1pJrv7RT3dw	30	9	train
69631	K-ItwPSWo50	17	9	train
328	-3viw1EWLpo	15	9	train
113271	Z9oq9kiKQEI	30	9	train
48361	DA2n9l7mySk	203	9	train
70236	KCO8lQDHBJg	30	9	train
29214	7B9BmsA18mA	30	9	train
121252	asVSmjoKaK0	64	10	train
107727	XGQNmEY-pck	39	10	train
16172	3Lr8nRepgQ4	53	10	train
165249	qDA2otAgjMQ	97	10	train
189087	zeYOrryTz-0	20	10	train
133898	fIATenI7nKQ	29	10	train
170545	sB5CC0PYmvA	17	10	train
8492	1Eb_BTzbRKI	10	10	train
122745	bNWtHWKhXrI	0	10	train
33153	8Qp7DCbPu4M	67	10	train
51710	E9AGYDEFlEI	241	10	train
160244	oQSbt8RsIJg	31	10	train
77260	MZFFWT9yS68	9	10	train
89393	QnhAw5LD8XQ	29	10	train
146046	jV3fTTkgR5Y	10	10	train
19339	4FoIADYIPVE	41	10	train
22992	5LzydjWetN8	36	10	train
96264	TBbKj2MMigo	55	10	train
144114	inkJk79d7yg	10	10	train
160243	oQSbt8RsIJg	1	10	train
124276	bvrawAql4nc	181	10	train
63113	HuAQ6KKXQHo	368	10	train
75879	M4nBaO0Xy3A	487	10	train
166726	qk1mZ0WzNGY	69	10	train
111805	Ye1N7RGcwZI	26	10	train
182129	xBuxEXU6ZKk	190	10	train
74569	Ldcoy55WB40	2	10	train
48817	DJ-71Qyp8dE	206	10	train
89713	Qu9bKwcVKM4	2	10	train
187010	yuwWCT-LiCs	1	10	train
131921	ebq8ROjY1FM	30	10	train
189691	zsnU7rt_Qq0	5	10	train
141007	hhxmGc1-qLs	26	10	train
48333	D9hUmg4VYqo	85	10	train
174550	txjIQ01Ld2w	38	10	train
182832	xRX7u30z1Jc	97	10	train
34584	8uPLM1mb4p8	14	10	train
160713	oaKjgVILwDw	0	10	train
91670	RZUUESPZlB8	40	10	train
175113	u9weg02yGrk	10	10	train
174413	tuOiaUY29mQ	220	10	train
4716	0CGgu6doSis	40	10	train
162840	pL08pJYxNUI	0	10	train
67177	JCbD3CuQa1o	119	10	train
13770	2fs4lMZyoZU	295	10	train
181912	x7-Q_3SAJJM	24	10	train
107871	XJoI_39xDXA	365	10	train
18776	46DhzA9MsEg	70	10	train
150415	l06ZeoHnHwI	26	10	train
147059	jrLhk6o6Ukg	14	10	train
28135	6sYbxYnwmqk	0	10	train
149374	ke9dMnJhwdk	19	10	train
157125	nJx0BGsk5LA	40	10	train
143200	iTfglfAWy2E	1	10	train
134755	f_qmU8r75Bk	7	10	train
168530	rOX4kGYVP70	2	10	train
157126	nJx0BGsk5LA	55	10	train
145114	j9BcUd30VQQ	32	10	train
133139	f1g89J-9hlA	23	10	train
43883	BmHAei23zMQ	49	10	train
87814	QDsfNC9EPM0	117	10	train
54474	F0XW_YeDr2o	127	10	train
122887	bQbjM25BSSY	92	10	train
22863	5JD2GZBYigo	7	10	train
158875	nvTFsCeb92I	68	10	train
31055	7ks8WQWl3wQ	151	10	train
104054	W0JuZzjAr5M	56	10	train
96221	TAGsn5TLoUY	253	10	train
168590	rPsTwOKcMFE	107	10	train
189279	ziTvM--T_DA	0	10	train
28583	70J0xPHYPaA	23	10	train
111268	YTjEEYzIQQ0	135	10	train
102954	Vc0k17IYTRI	111	10	train
70655	KLUS3C6ry30	10	10	train
51014	Dwhw9pXLmsA	101	10	train
109278	XnPadCCXV-E	90	10	train
94679	SdUSmMKwvjw	39	10	train
11178	1zr3Ugsz3dA	12	10	train
104594	WCeiVNDg4pY	30	10	train
93669	SHA0im4Hv4I	0	10	train
106553	WsQSpcsNxH0	92	10	train
101881	VCQ24gXfRrc	140	10	train
178207	vgGMJgwz8uM	310	10	train
162212	p6OTZGmiVYE	544	10	train
131767	eZLt1iU2c9s	14	10	train
42257	BGXkkeqyUWg	36	10	train
44994	C7ZN5J1N9Vk	11	10	train
392	-5-8Vij75C8	46	10	train
38113	A2GYAUllYoQ	201	10	train
5504	0R-0dduvkFM	63	10	train
112065	YkAnDp8IhdA	0	10	train
116596	_JH2V8PRsfU	3	10	train
55666	FQUn70b4dUQ	30	10	train
28289	6w7eIIP5QLw	91	10	train
41764	B7ilnnQu2ik	96	10	train
148070	kDBTiB58DiU	120	10	train
66400	IxG3Cv5qK00	171	10	train
100897	UpoCeInWowY	40	10	train
183817	xlyxKrXtobM	66	10	train
111267	YTjEEYzIQQ0	101	10	train
38112	A2GYAUllYoQ	25	10	train
73749	LN2UtdIyoXU	23	10	train
99322	UINlIiZv47w	40	10	train
20959	4jmv1XpnR90	50	10	train
32713	8II9NNK4yUM	10	10	train
4495	08JJ88KgIAo	37	10	train
137286	gRwsXwSRDH0	11	10	train
29999	7Qh82bCnZ1Y	79	10	train
102807	VZxbtcWYAYg	10	10	train
113811	ZL7Mmwmda2U	10	10	train
73171	LB2EbSmDSKw	7	10	train
106554	WsQSpcsNxH0	104	10	train
69457	JwTz-NhlOBk	63	10	train
67176	JCbD3CuQa1o	89	10	train
183439	xdjA0WWAmi4	30	10	train
134756	f_qmU8r75Bk	65	10	train
121251	asVSmjoKaK0	12	10	train
166839	qm_3Exb2Tpo	153	10	train
108268	XSOZpqDt1oE	14	10	train
83975	OuXuZU97Fy0	585	10	train
33757	8bsp33BB2Ro	158	10	train
15749	3ERVo-HaKuA	47	10	train
104474	W9xXGUz685M	45	10	train
