	filename	st_time	label	type	sudo_label
47732	Cy2akN2bTX4	17	5	train	5
72468	KwYUVNTUkYo	46	5	train	37
172039	suHiaiRqPtY	53	5	train	239
153100	lvu4KCNuptM	235	5	train	5
63433	I-ekpaeYnp8	401	5	train	5
102485	VRrELISNqOI	170	5	train	151
6082	0_3dkIoHUt4	105	5	train	5
134513	fVJ-5bsz6L8	49	5	train	286
104202	W3LFNoWvSa4	5	5	train	5
117395	_akd-o3ppAE	110	5	train	5
63549	I28QneqRj_k	2	5	train	64
75842	M3rJOweXnFE	358	5	train	5
114765	ZfMCi2qSoyQ	121	5	train	5
89116	QhPneMqTjFw	49	5	train	5
167826	r9czobYV7gs	137	5	train	5
6492	0fM3t0eUTW0	14	5	train	121
10727	1rLYECT65dU	187	5	train	5
186542	ykKJDDhiKAY	14	5	train	5
76983	MT6Odyb4acA	96	5	train	114
15496	39pxYm1HEpg	17	5	train	78
142048	i368QdYnafg	11	5	train	5
121247	asSBcOLyJNA	84	5	train	5
106132	WjKNQTlarcQ	121	5	train	5
150601	l4G0qKr3DYY	17	5	train	166
134514	fVJ-5bsz6L8	83	5	train	5
117853	_l5zh2nikMk	2	5	train	5
180323	w_7w_0FjgVs	170	5	train	5
184413	xz4maaqx3cA	9	5	train	5
63432	I-ekpaeYnp8	144	5	train	5
138056	ghNAV1cDnHE	53	5	train	5
123013	bTYeyV7WXm0	30	5	train	180
176431	ul4t6Fv8GWo	35	5	train	147
149801	koEyhiRx7F4	967	5	train	5
2111	-Y3O7r_e86k	0	5	train	150
10726	1rLYECT65dU	173	5	train	140
127174	cwoYhfiftWs	234	5	train	5
44492	BzFBHaWU4Y4	18	5	train	5
148415	kKEFliJWUGs	6	5	train	13
181593	x094LrtaXWY	77	5	train	5
147479	k-AKVEheu4g	96	5	train	5
31248	7pFzqfWoDoA	230	5	train	5
185358	yKmN3olVon8	624	5	train	5
121174	aqt_sGrWBBk	63	5	train	5
50363	Dk2YgVuPgJA	139	5	train	5
2840	-iscyPtbIYE	79	5	train	5
27060	6ZhHHVsAnI4	18	5	train	219
114179	ZT3X1fYFViE	966	5	train	204
25723	68LbBh_uP4k	199	5	train	87
91852	RcHxmGPYy-U	14	5	train	5
187029	yvHSsS12vMU	89	5	train	291
60501	H2I6oIuTj9M	65	5	train	5
54808	F7wxEhp5-tQ	93	5	train	5
136287	g635bGjg_bY	8	5	train	5
152037	l_H_1qzt_bU	34	5	train	5
58336	GKpQNGODS3M	195	5	train	5
43034	BW88vdWxQco	90	5	train	5
118255	_tKvChohkqs	337	5	train	34
21937	52GBb6ArCqA	90	5	train	5
38849	AFf0Wm6Qx5M	10	5	train	5
116863	_Pm4A9bNmXk	22	5	train	5
89117	QhPneMqTjFw	63	5	train	42
107283	X7_RRq5pup8	111	5	train	5
66778	J3gUFQVZ19M	353	5	train	144
125084	cCx8oFETyDQ	7	5	train	5
152548	lkwKeEDrYvU	18	5	train	5
11347	21e3U3XCHxg	2	5	train	5
6918	0ngvZXYdmdI	1	5	train	216
126875	cpar6Rwcnow	116	5	train	253
184414	xz4maaqx3cA	29	5	train	173
37640	9tiBdnAIAlE	109	5	train	5
107553	XCmYHb9lbv4	4	5	train	84
135303	fls3FMeD8GA	69	5	train	5
158136	nf7vVd_d9tk	1	5	train	5
159132	o0IPhJUrZ2E	314	5	train	5
177472	vHdkiUgrvs4	9	5	train	5
80090	NYXin3cE59s	7	5	train	5
159988	oL21F7QKB1M	381	5	train	5
77344	M_o30jDHaVA	22	5	train	5
5499	0QnlUPpLxFc	7	5	train	157
167811	r9H1qu1KNck	242	5	train	5
173784	tfMBn3nbECc	154	5	train	5
16939	3ZYyx3HC1sk	93	5	train	5
110637	YGC-zAX2e2s	212	5	train	5
41307	AzvW5UpaFik	4	5	train	5
76982	MT6Odyb4acA	64	5	train	5
147098	js4cEuTNQr4	9	5	train	5
110414	YBAW3REig3A	32	5	train	5
38623	ABVAPPVCg9E	42	5	train	5
159131	o0IPhJUrZ2E	195	5	train	5
106131	WjKNQTlarcQ	107	5	train	5
134493	fV0Q9CPDzY4	155	5	train	65
21613	4wvJz6iN_xg	171	5	train	131
66104	IqVYIkNUZR0	316	5	train	5
99458	ULP7hs0gYRU	396	5	train	183
22361	59cVKgDihMc	26	5	train	5
128241	dKJfadP2fjE	2	5	train	173
47733	Cy2akN2bTX4	31	5	train	5
16296	3OIlwB5NW3Q	63	5	train	5
800	-Bsui7DT3Us	78	5	train	5
154641	mSLcJ6S5w1U	68	5	train	5
79506	NKQuIXdTcu0	68	5	train	5
152895	lrXm7xnGSWw	21	5	train	232
49261	DS-2gDqsYBo	22	5	train	5
186543	ykKJDDhiKAY	35	5	train	225
15497	39pxYm1HEpg	33	5	train	117
10347	1jxftF_wSP4	76	5	train	5
145623	jKwVA6rRES4	138	5	train	5
124026	bpNlAEmVUxA	2	5	train	5
57579	G3X_xSGkpss	409	5	train	252
170237	s3mMS5CqgL0	153	5	train	5
83490	Ok6fTf643sw	93	5	train	272
38037	A0tXM5fSFrw	62	5	train	5
137705	g_luGNfSSdY	29	5	train	5
167676	r5h__Ct_hGI	71	5	train	5
63717	I5TzkTfbxuU	174	5	train	244
128753	dVRhRzE_AkQ	143	5	train	5
28021	6qVunVatSig	495	5	train	5
14314	2raoaApPfh0	6	5	train	5
71525	KbqYB8Xn27g	406	5	train	5
186259	ye9s1GrJJjQ	194	5	train	5
49755	Da1GrisEsuM	282	5	train	5
112800	Z-NEKBwTQ4s	0	6	train	6
47000	CjBEYyY_zAo	100	6	train	6
151045	lEC-p5aQWFw	440	6	train	6
32206	88J9comkYzY	40	6	train	6
63083	Hte37mQzkKE	1	6	train	6
28127	6sQnZuxAAN0	30	6	train	6
66196	IsgMzf4UNsc	0	6	train	6
46391	CZ-cU-ZWqjY	80	6	train	6
157297	nNSe5R8cP2g	31	6	train	167
2084	-XbCC_UocHE	0	6	train	204
158367	nkIAYQTQpx0	32	6	train	6
187197	yylAGpmPt4U	20	6	train	229
116802	_OLtKOPyOF4	30	6	train	197
75614	LzfLw0pVyTc	240	6	train	6
137158	gPTgCb8JWO8	10	6	train	6
26898	6WKXaNiiW5Y	30	6	train	6
21604	4wr08-aRjSM	580	6	train	6
71304	KYcf01DDpaM	300	6	train	6
97048	TUMoTjRKVgc	40	6	train	6
105989	WgWI0wHObJ0	254	6	train	6
174415	tuTAf1r8rsQ	20	6	train	6
40425	AhxTt62ITis	166	6	train	6
16822	3XfNuEVynXM	30	6	train	6
103057	VfaMIajgooQ	0	6	train	6
55230	FHcO1-1TOvU	0	6	train	224
87312	Q2IuMhnpClw	50	6	train	6
97522	TdfcquNaufw	30	6	train	28
24112	5gEcPYNWpcg	0	6	train	124
29582	7ILI_yzlfBM	10	6	train	185
78053	Mq5E-QFE2Sg	200	6	train	6
50541	DnpStfM2SYU	332	6	train	57
99645	UPciUiZ9EDQ	40	6	train	265
160033	oLpSUt5ddxM	40	6	train	6
57272	FyI8cAF74Yw	410	6	train	6
83203	Oe6erT9TAGA	70	6	train	6
4734	0C_OWfuixCI	30	6	train	6
85005	PGs01g-0X2o	10	6	train	291
111312	YUp9yrw4tB4	30	6	train	208
129166	ddSJDyfFgnE	0	6	train	6
34684	8weZUFLXNnE	20	6	train	6
53305	EeQP9JFce8A	80	6	train	215
46687	Cdt_IONjSDQ	0	6	train	6
56009	FY856CPOU9I	0	6	train	154
64174	IEL_tTYEDeQ	120	6	train	6
116503	_H5T-oEdU0s	510	6	train	6
66068	Iptuyr30Q2w	200	6	train	6
187494	z55l9ypvST0	30	6	train	40
56996	Fs9hw3KCxfI	80	6	train	156
150196	kwk5OmuxI0I	0	6	train	200
110361	YAAP746_lYU	10	6	train	6
69423	JvtJafePL0E	100	6	train	6
153535	m3UMT769EHY	240	6	train	6
39471	ARIVxBOc0BQ	80	6	train	41
183134	xYpIhijJUB4	70	6	train	210
11833	29leW_wEi2E	7	6	train	6
113535	ZFGu9VHfJTQ	10	6	train	6
129976	dvJ2ye53H5o	90	6	train	6
156025	mwS1cxpwQF8	20	6	train	64
143448	iYxMhVSOC9Y	30	6	train	6
166059	qVGlYa8mwVk	0	6	train	6
112754	YzE7GTQrnws	30	6	train	6
87563	Q8FKVbSktX0	10	6	train	6
169941	rwnEwt0E15M	50	6	train	6
135587	fs3mGmGzKBQ	150	6	train	6
90913	RJgZGJ1AdMw	30	6	train	199
165667	qM4htNJL-iw	140	6	train	6
186009	yZZFDWkYJYs	16	6	train	6
171623	sg_xmf4UTNI	64	6	train	222
15281	36AsCpqS3z0	30	6	train	6
144385	itH-fbb9Ook	250	6	train	6
121894	b65Q_air6cA	34	6	train	6
5136	0KKo3j---_o	0	6	train	6
56269	FcuBYdMGNno	0	6	train	6
62468	HgcTrJd9B_Q	80	6	train	303
18606	43JnjVglpjg	9	6	train	6
49276	DSOadme3cM8	40	6	train	6
70688	KMQiCdZaMys	30	6	train	6
157084	nI_7Hwh0A7A	100	6	train	6
105431	WW9z5D-_2Zw	0	6	train	294
15689	3DMijw9ZZ4w	10	6	train	6
34253	8n2pwI4GzMk	30	6	train	6
126079	cYvn4bQ3jBU	30	6	train	6
17756	3oKTCG7MxRg	260	6	train	138
169952	rx9Sarky2d8	50	6	train	235
157916	naJ9T9G4aZc	4	6	train	6
187846	zCgUuKPj684	230	6	train	147
186786	yqVb2fK60Yw	30	6	train	6
145654	jLgjL6sHpzk	30	6	train	6
44844	C5AyQAxboFg	30	6	train	6
178404	vmSii3ZY-E4	30	6	train	6
154914	mYZG7Y1-kNw	10	6	train	6
133874	fHaQPHCjyfA	30	6	train	184
161887	p-Lxs6XQ3kw	580	6	train	6
158540	nnpIqJ0V2V0	39	6	train	288
137410	gUJHdOEMs2U	10	6	train	6
142539	iE8PXIdYg4U	10	6	train	6
121893	b65Q_air6cA	19	6	train	6
25643	66vJUlO53yo	20	6	train	6
71971	KlHk6IQ5Zmk	10	6	train	6
137501	gWMWteRIgiw	40	6	train	6
187440	z4-jRznIgEs	0	6	train	195
63177	HvgTs84r7pM	100	6	train	6
180338	w_KXH0Q8iJY	123	6	train	157
105988	WgWI0wHObJ0	30	6	train	296
57538	G2lWsGPUpZ4	17	6	train	86
146983	jpDW0fGDjGo	210	6	train	6
79937	NV7v0bMgIu0	500	6	train	6
158338	njogC9sAM9g	73	6	train	6
46970	Ci_7GeQMBAo	76	6	train	6
66267	Itt-b2w7xLs	30	6	train	6
119580	aKRSM_r4TR4	289	6	train	33
82529	OP4mg83ynII	240	6	train	6
171303	sY7MyLhGxSI	0	6	train	201
30925	7hszuEJGCZQ	30	6	train	6
48436	DB5yX-AzF8Y	30	6	train	6
15631	3CTaqm5Zoak	530	6	train	204
153441	m1Xn9aqW1z8	580	6	train	6
103722	VuGWPwqV60I	110	6	train	6
157124	nJtrlhPBJpk	150	6	train	6
142106	i4UaxcM1EGk	2	6	train	6
17748	3o7ZM6B3YxU	30	6	train	6
84309	P1aVPodZ6Z8	0	6	train	6
168426	rMdl0_OcYQw	30	6	train	6
58911	GWrw5e811fc	408	7	train	58
12063	2ELkhLI_W4U	380	7	train	7
106253	Wlb_LCZNd0o	37	7	train	7
17234	3dL9MSgUA_U	77	7	train	229
129385	di01T0hGboU	51	7	train	168
65355	IbJaOn7K7bM	426	7	train	7
7657	108qZg_tnpM	95	7	train	7
138453	gpqerD-h7hI	176	7	train	7
1600	-PQLbdILaSU	180	7	train	7
145594	jKQS_enTDlk	4	7	train	48
12256	2HxFyIfczx4	150	7	train	92
144097	inRKgjIVxgY	0	7	train	7
110644	YGRMI7dqCUs	1	7	train	121
43589	BgjCl_aZeW8	35	7	train	7
41750	B7WOw-sC9yo	179	7	train	7
130392	e4mvDs1wOdo	241	7	train	7
106464	WqNKFkOEBpw	558	7	train	19
113003	Z3sQXcL5P7U	3	7	train	243
82955	OYvWBKV5sTk	78	7	train	167
157288	nNFvAUX5_kA	315	7	train	7
132558	epc0Q2qwVng	121	7	train	7
160786	obsANt_GEXw	241	7	train	7
19138	4C9ZU-FTP0E	151	7	train	7
74612	LeLcaNl7Idk	35	7	train	7
2852	-j3BI_xHNcM	162	7	train	236
82992	OZqqU3TfgSI	224	7	train	7
128533	dQsSsQvx4uU	334	7	train	137
73724	LMO4xIuCyVI	29	7	train	7
37585	9sM6SaaMXko	130	7	train	7
63374	Hzj5Ha_6d8E	43	7	train	221
179936	wQYPBvpW2CA	104	7	train	7
117777	_janrdLvrQU	510	7	train	277
30902	7hN_mGA5fgE	100	7	train	7
160893	oeQUygcrUQc	41	7	train	7
73483	LHD4_yOVbGA	24	7	train	7
15065	33GGsS4poqs	112	7	train	7
169623	robOTh3vQsI	93	7	train	7
47324	CpiDw7Fd8Y0	27	7	train	262
57497	G1tPe2TZimA	40	7	train	7
132605	eqXtmUZiZGk	265	7	train	7
115121	ZnVnUZEvWbw	121	7	train	7
55449	FMN4CgE8VUI	197	7	train	7
173389	tWipfaE_QPw	406	7	train	7
47444	Cra8E231E9U	31	7	train	49
77116	MVoRlYH9ksY	122	7	train	7
138182	gkMHLv6DFPk	98	7	train	7
16533	3SdWgJqY6Gg	36	7	train	7
144935	j4o-egZNalI	10	7	train	7
95274	SqNZnDJKlQU	65	7	train	7
81620	O5VxE5NNcQg	151	7	train	257
133694	fDm0QzUKKaU	162	7	train	7
4350	05yp525S8ww	214	7	train	7
138454	gpqerD-h7hI	197	7	train	7
129859	dsl3naGEjr0	102	7	train	7
91837	RbuH8qALnhI	21	7	train	7
131453	eSAlPrmWYKY	32	7	train	7
108374	XUciMUZmSLQ	20	7	train	10
107050	X2E1gLE0ngk	120	7	train	291
30034	7RLMw9d0rqE	232	7	train	7
111819	YeG99oEIPEQ	93	7	train	7
163821	pi-oIIqZAAg	50	7	train	7
25130	5zYxQODwS-I	182	7	train	7
35619	9EY0LEyfViY	37	7	train	136
174901	u52h--99Umg	83	7	train	7
122826	bP8cuWPLxn8	171	7	train	257
151503	lO5MZAWgXYo	331	7	train	72
154151	mHAhfX7iRjs	51	7	train	7
109717	XxTpQN2yiE4	164	7	train	253
18314	3yWTL4czTuA	231	7	train	7
179122	w8FR4JFtgNU	51	7	train	162
99901	UV545dLbfCg	81	7	train	110
103583	VrA0wG7iyuM	0	7	train	7
119904	aRgu2m5FHiI	247	7	train	7
170035	rz5iwm_3c2k	134	7	train	7
142442	iBo9d6DtHxA	113	7	train	7
188869	z_MXeBIMCBw	144	7	train	291
35807	9IH5iX6MMOo	48	7	train	7
154708	mTtxVq6TFHk	3	7	train	7
163342	pXDuDCLxkU4	106	7	train	7
9203	1RW2ts9tx1I	92	7	train	7
166322	qaXMPeHaQsA	354	7	train	7
147177	jtezcjaJIrY	253	7	train	7
4356	060NbYoOAio	267	7	train	304
41033	Atuwz728lTU	50	7	train	7
165166	qB4yjg15gEY	52	7	train	7
74256	LY-8xdDnOvs	58	7	train	36
14195	2ouOhP9DceM	513	7	train	7
142532	iDumSS_KRJs	152	7	train	7
67610	JLYP1ibyi6U	3	7	train	7
183938	xoNHXPdfU1o	127	7	train	7
79311	NGS3tfv52PQ	310	7	train	7
9292	1T7eo38MxqA	40	7	train	7
170116	s12exp6Lhew	98	7	train	7
118613	a0KjhSKQOFQ	306	7	train	7
13171	2XIZbWByrgQ	110	7	train	7
186586	ylCYYWAxGy8	72	7	train	255
180472	wc52ZS7k2eo	373	7	train	7
150867	l9XVwgwwRto	126	7	train	7
159705	oDksM4kiDUQ	25	7	train	7
150067	ku0xwp82_dQ	107	7	train	7
141300	hogsqoh6HwE	56	7	train	299
94829	SgRfhDSNZI8	19	7	train	7
55739	FSSlL0-7Wok	225	7	train	7
64693	IO3hl5gAqkE	183	7	train	7
147188	jtupS6yu-5E	101	7	train	7
36580	9Z-cXwVmtkE	55	7	train	212
115076	ZmLbwN2AkYg	238	7	train	7
95286	SqZhEiFNHAM	71	7	train	7
125989	cX-DtH2LWis	57	7	train	261
19731	4Ng3xl55r5g	31	7	train	7
150068	ku0xwp82_dQ	143	7	train	104
155591	mmLfCczuNYg	260	7	train	7
181375	ww2UcR2U__k	115	7	train	233
176291	uhCc_ALFhXM	319	7	train	7
115075	ZmLbwN2AkYg	145	7	train	7
17381	3gPXIaWxvcQ	28	7	train	7
137523	gWxRIRLZ5io	135	7	train	4
43975	Bo271H1XM40	230	7	train	7
76961	MSWbH1VzjXg	569	7	train	155
63744	I61-Ex5gx8k	41	7	train	7
151799	lVCjYE5d8cY	101	7	train	7
86905	PuGOy-NaFwo	37	7	train	7
79057	NB2xZTgEUVQ	268	7	train	163
98702	U3tMzMmM_RE	1	8	train	8
98434	TyhE7gxmmF0	100	8	train	8
118719	a2JOf0ybiGw	19	8	train	8
174372	ttTMcTWU2uc	47	8	train	77
71117	KUuO2p1yS6Q	7	8	train	8
31595	7wmONBGzlKs	220	8	train	8
87338	Q358iabDZ28	69	8	train	8
64282	IGikBxNZsf0	46	8	train	206
139816	hJMMa_k3bgE	3	8	train	8
98058	Tpj7nvjihzc	95	8	train	8
105675	WaF6QTafZec	19	8	train	278
140250	hT8NSavwBxE	33	8	train	8
134079	fLqKgbl9WyU	2	8	train	8
26760	6TJ4mjlhR2U	0	8	train	136
188225	zLbdeLf-SU0	81	8	train	8
23578	5XMs35xnGhY	0	8	train	89
184154	xtB9QJIJ_1M	37	8	train	8
118609	a09vpLhb9oM	18	8	train	89
34020	8hSEus9jvHc	171	8	train	8
110401	YArTjo-roUU	214	8	train	83
161142	okDBKldDBHA	0	8	train	8
81645	O5tFfyXqgjY	21	8	train	260
159261	o3I50XXC6E8	12	8	train	8
117196	_XXC2SjUqis	6	8	train	152
132893	ewzE-x82rqY	19	8	train	8
180801	wjAhH8Dkt1U	0	8	train	46
48396	DAZ-W7RP4N0	41	8	train	184
167968	rCsTXFZOSvA	121	8	train	8
103031	VewqzjStUzo	42	8	train	8
72655	L-EAZxnYi58	132	8	train	8
50088	DfWwTcayIv4	7	8	train	8
68296	JZd-EEa_IzI	64	8	train	8
160718	oaPm_ikIFPQ	39	8	train	17
23596	5Xgn3kh6V0Q	37	8	train	8
81774	O8PlK0ro26o	11	8	train	8
160719	oaPm_ikIFPQ	135	8	train	279
56107	FZwHVbB7CrQ	29	8	train	8
185383	yLMIDy43Gns	74	8	train	8
170014	ryZF6WeEHBk	78	8	train	8
123879	blsaYxUfSiY	12	8	train	8
169700	rqD_NXKOB2s	242	8	train	8
105373	WUfyVGUGIkg	55	8	train	8
6276	0bvgm0bORBA	21	8	train	8
60807	H8L51uh_dkI	448	8	train	8
67824	JPUmWOr-Th0	39	8	train	97
123104	bVegxsxkkxY	257	8	train	70
36077	9OcjdsNSKj8	242	8	train	8
88037	QJMrCI5UahM	4	8	train	8
59975	GrfmkuA8M5I	78	8	train	11
154255	mJmtX2nUTDI	3	8	train	8
84092	Ox2O7TbQ-WE	97	8	train	8
161143	okDBKldDBHA	29	8	train	8
68650	JfrS0Zyc09I	210	8	train	8
132548	epUJUjWQM-8	54	8	train	105
70258	KCox6h5JwHw	87	8	train	8
42507	BM4-IH7gGxQ	10	8	train	8
98892	U8wBI94MA44	14	8	train	8
145011	j6lxpSq5nHE	64	8	train	56
140251	hT8NSavwBxE	80	8	train	8
110567	YEecNedRlQY	76	8	train	8
6359	0dKrsUHcSbA	27	8	train	8
115497	ZveQR-rQ7Zw	84	8	train	8
24803	5sumS7_ogEw	34	8	train	8
40588	AkrxaFwDbmE	55	8	train	8
126092	cZH7eyQScdw	0	8	train	8
112454	Yt0NWVaqbFk	141	8	train	22
12486	2M9-tXoXTcg	14	8	train	8
77897	MmQbRaLKkNU	91	8	train	32
91362	RSrEgP7hMWo	37	8	train	8
36076	9OcjdsNSKj8	94	8	train	8
96870	TPMlTNQ6g9c	1	8	train	238
142792	iJm7ewh85Yg	119	8	train	8
90688	RF6Q9HNxcM0	100	8	train	221
24802	5sumS7_ogEw	3	8	train	8
118238	_t-Abwz6JG4	31	8	train	8
123716	biWk1rKGpgI	47	8	train	8
108879	Xf1Z3VwpnYQ	3	8	train	135
68122	JVy16xt5EkU	0	8	train	8
165574	qJsAJ0yRYuc	9	8	train	8
22575	5DM17LF3Nu8	4	8	train	8
62719	HlMnwIxk2aA	24	8	train	268
176830	uyKoX2d_3nQ	46	8	train	8
96965	TS0lC55BjNM	24	8	train	8
106969	X0UQrmbYGDo	115	8	train	8
98401	Ty-z2SgEEp0	56	8	train	8
115989	_5n_2ZFJFgg	75	8	train	29
120917	alsXujO7WBs	6	8	train	8
58738	GTNTgEhj6HQ	98	8	train	23
189330	zjsb0Xq9WmI	47	8	train	8
68390	JafJNj8G0us	81	8	train	8
46116	CTv3Xr4IMuo	115	8	train	8
89271	QlNZFq51RXs	4	8	train	68
170621	sE43rDto5uU	175	8	train	8
96322	TD06DQ8AO-A	3	8	train	8
185382	yLMIDy43Gns	24	8	train	8
74675	LfbLbrOMXhg	33	8	train	8
132836	evoTQV0R2Dw	16	8	train	50
168284	rJaN3qkVtKo	70	8	train	8
162227	p6tHU8xtQtI	42	8	train	8
110158	Y5o9zxjJ1fs	118	8	train	8
159260	o3I50XXC6E8	2	8	train	194
6360	0dKrsUHcSbA	135	8	train	8
162228	p6tHU8xtQtI	58	8	train	8
8511	1EubbOxODxk	15	8	train	8
78509	N-J_UL52_xs	16	8	train	8
42579	BNNAOfjxY3E	30	8	train	8
123880	blsaYxUfSiY	77	8	train	8
56685	FlKh9ywfT5k	396	8	train	55
83848	OrPCx5nC3UQ	109	8	train	241
184844	y8Vsv7S9hbA	2	8	train	8
168515	rOMPs1zM6PA	9	8	train	8
24959	5wAOKmplhNM	29	8	train	197
31433	7smSW2dZsYw	42	8	train	8
183970	xoxzeo0Of0g	479	8	train	165
39273	AN1nBeSm-DQ	34	8	train	155
59600	Gk3uD3mWva8	6	8	train	8
140263	hTPCnrEBoZk	41	8	train	8
142176	i60k4LXneng	3	8	train	72
45783	CNAsjF-sses	15	8	train	8
95760	T06jjjo2RT8	0	8	train	8
131375	eQnMW0bOd_U	37	8	train	8
71822	Khn1t3nt5UM	47	8	train	8
163989	ply9qfGhSkk	43	8	train	114
136969	gLO7QggdDzM	121	9	train	224
150671	l5SvEW53FQU	422	9	train	9
42498	BLvr90rJHE4	46	9	train	9
62806	HnIxZ8xC0Vg	300	9	train	9
87144	PzTmyzeekKc	43	9	train	15
75176	LqTZUgSifzc	30	9	train	9
4147	03Hgkn0DIA8	30	9	train	9
127442	d2nXElwUDv0	30	9	train	254
172727	tF1jc6uH49E	30	9	train	9
106636	WuR3W_T_1hA	20	9	train	9
50026	DeLWuWCLMMM	28	9	train	9
162953	pNxP3qPdzOc	420	9	train	9
30726	7e8tEbQAEco	0	9	train	9
140415	hWgBcD21hII	30	9	train	274
85875	P_XVyfJwsEU	30	9	train	9
51641	E83kwriPgW4	5	9	train	9
23420	5Unut8KldHk	30	9	train	148
132283	ejmarGGZ6a0	30	9	train	9
42279	BGrWWoQaNXA	30	9	train	9
187132	yxY9uC6cTxk	100	9	train	14
31146	7mxoNmYi22Q	30	9	train	9
74754	LhZAOIR90BM	30	9	train	9
40043	Ac17vTPGbl0	114	9	train	40
43379	BdDc-I0zUeU	75	9	train	9
54076	EtSJ8UWJ32M	30	9	train	236
4095	02YSivkSg5k	1	9	train	9
53235	Ed3jGddYKOI	33	9	train	9
110603	YFK6RwUBpHg	10	9	train	9
11419	22oPQ9HBJd0	3	9	train	9
127652	d7cRySoyhzM	30	9	train	9
32785	8JeMHUAwC5U	30	9	train	8
101813	V9pPEUa_Gvg	26	9	train	9
48502	DCIOwV5DRLo	10	9	train	9
53629	EkSuELnoKUo	0	9	train	147
121044	ao6-Npm2Cbw	30	9	train	290
6996	0pQkC6dLgLk	428	9	train	22
11420	22oPQ9HBJd0	28	9	train	9
84604	P8CQi4teroA	30	9	train	9
98530	U0S9HBJn-6s	30	9	train	9
66442	Iy4hpUAk6gc	30	9	train	9
111247	YTRts8VNYKc	30	9	train	9
149103	kZ5QIaQA2iI	145	9	train	9
77557	Me0_rzOpr-c	41	9	train	9
159766	oEd1m16Lls0	30	9	train	304
152025	l_8EfSqpmMM	30	9	train	9
72338	KtcaTFriCUI	30	9	train	9
132684	esfeE0r8HLQ	38	9	train	258
9572	1Y2IkZULXo8	11	9	train	9
80605	Njs1QZwQ5jM	21	9	train	169
56963	Fr_9CvC8Xxo	30	9	train	9
95365	Ss_hzGdITZ4	10	9	train	9
181602	x0H8kU-ozHg	9	9	train	9
154519	mP_MN28KoJM	14	9	train	9
106573	Wstre2qOk2o	160	9	train	80
35421	9AYvbeE11zU	142	9	train	9
4470	07m3-FOJQ-Q	10	9	train	247
123501	bdpav0rufzI	30	9	train	9
75569	LyhapayOx44	30	9	train	9
129098	dbxX_v6gqbk	119	9	train	9
41526	B2rNzjbgbDg	30	9	train	9
112325	YqFZPuHYG00	30	9	train	9
35253	97jQiCotPz4	6	9	train	9
133637	fCh5AmhdeKo	28	9	train	9
141950	i13woB5tvQE	30	9	train	9
89527	QqCNUSBVSDM	30	9	train	54
169346	rhRrboWtlH4	30	9	train	9
66249	ItVK0mSWRSY	30	9	train	9
15150	34PIIFialvk	21	9	train	39
145358	jEMezlyi6cw	30	9	train	9
150670	l5SvEW53FQU	146	9	train	9
110901	YLk4YOa6Mdg	17	9	train	9
111898	Yg2SDVtnPeY	30	9	train	107
87143	PzTmyzeekKc	15	9	train	146
98009	Tp-YuLjAiK0	30	9	train	9
184212	xuAegWdNRko	231	9	train	9
103167	VhiR2tFeNkg	6	9	train	283
23115	5OpofS7t6rc	30	9	train	9
146755	jkP5t6hSz4E	21	9	train	68
174497	twOUIlaeVm8	30	9	train	159
159580	oAf0nhXzbXM	0	9	train	9
28850	75AGRU0qxD0	46	9	train	193
8895	1MMh5GpXplE	30	9	train	147
146644	jhnDkvyOIPg	30	9	train	9
122432	bHGq3avU8Sw	2	9	train	9
154191	mHnvikXi1HI	30	9	train	9
189883	zwOBqeFTgiU	30	9	train	9
164718	q0neRzBlPf8	30	9	train	9
16702	3VUEqSpFZu0	30	9	train	9
37469	9pm6GhEiWvs	30	9	train	9
28822	74kOgbPQ7LI	71	9	train	9
74360	LZvjxg0CKb4	30	9	train	9
92931	S-eskgisr-Q	83	9	train	9
58899	GWg7TQYUHFo	30	9	train	9
175762	uQVlRLSUDcM	30	9	train	9
96069	T75Cfe-iFGs	56	9	train	9
48682	DG9VFOlPvfY	150	9	train	51
183929	xoIJFqxONr0	20	9	train	139
76374	MFaRhAq2JLw	10	9	train	9
51921	ECpqsIAA1OE	5	9	train	9
152969	ltSU9tLKl0I	30	9	train	9
35420	9AYvbeE11zU	112	9	train	277
40042	Ac17vTPGbl0	102	9	train	214
142236	i7OFKaVw_zM	30	9	train	133
161541	ostd6VihluM	30	9	train	9
90705	RFTnvHzf_64	0	9	train	9
136022	g0K3FVDsnDY	2	9	train	9
124281	bvuN0ay45nQ	30	9	train	9
9573	1Y2IkZULXo8	30	9	train	175
12198	2GtnX51t29o	30	9	train	71
62042	HZ3vbhtMGRA	36	9	train	9
124130	bsIZ7MScbjA	1	9	train	9
26001	6DLN8tVcGuE	30	9	train	9
42285	BGxO2zGGWZE	30	9	train	9
57453	G11_iEsyjAc	28	9	train	169
6827	0lq5Oey7ChY	30	9	train	36
69632	K-ItwPSWo50	53	9	train	9
10634	1pJrv7RT3dw	30	9	train	9
69631	K-ItwPSWo50	17	9	train	9
328	-3viw1EWLpo	15	9	train	9
113271	Z9oq9kiKQEI	30	9	train	265
48361	DA2n9l7mySk	203	9	train	9
70236	KCO8lQDHBJg	30	9	train	9
29214	7B9BmsA18mA	30	9	train	9
121252	asVSmjoKaK0	64	10	train	10
107727	XGQNmEY-pck	39	10	train	190
16172	3Lr8nRepgQ4	53	10	train	252
165249	qDA2otAgjMQ	97	10	train	10
